01,34.21064046271988,117.1410792397766
01,34.21076135033195,117.14108192198557
01,34.21091883668575,117.14108460419453
01,34.21110294007834,117.14108326309007
01,34.211319205598066,117.14109399192594
01,34.21157096014504,117.14108326309007
01,34.211872620990555,117.1410980152394
01,34.21213435526101,117.14110069744835
01,34.2124604129184,117.14110069744835
01,34.21270107371342,117.14109130971697
01,34.21300273051346,117.1410980152394
01,34.21329218694239,117.1410980152394
01,34.213580533354275,117.14110203855284
01,34.21387109681738,117.1411141084932
01,34.21417607647382,117.14120932691159
01,34.214475509971685,117.14139976374841
01,34.214678458737474,117.14161031715247
01,34.21481819366901,117.14181148282515
01,34.214939075288101,117.1421011613938
01,34.215022250613316,117.14247935285842
01,34.21506106573697,117.14278110136743
01,34.21512538790253,117.14309760202578
01,34.21530726410496,117.14340203274377
01,34.21552906382052,117.14364343155096
01,34.21582183855108,117.14391299355235
01,34.21607912459567,117.1441678034044
01,34.21628761443484,117.1443515347188
01,34.21656486076226,117.14461841451121
01,34.216813272696701,117.14486383663187
01,34.21703506844788,117.14508377776734
01,34.21729013283992,117.14532249436556
01,34.21750970939367,117.14552634224721
01,34.21779804137299,117.14579188093514
01,34.21804977656347,117.1460292564289
01,34.21829596619847,117.14625724419126
01,34.21856322530316,117.14651071293885
01,34.21881163134565,117.14675077064157
01,34.21904894714857,117.14697607619496
01,34.219281826492235,117.14715176088244
01,34.21947921895567,117.147275142495
01,34.219468129503696,117.1475607977502
01,34.219416009059856,117.14778073888567
01,34.21938052278176,117.14803554873772
01,34.219337273860134,117.1482554898732
01,34.2192962428114,117.14848347763555
01,34.21924966700215,117.14875169853244
01,34.219220834345401,117.1489287243244
01,34.21916206005305,117.14922644951996
01,34.219104394669756,117.14952283361103
01,34.21905116505013,117.14980178334382
01,34.21899793539688,117.15012096621112
01,34.21893583409225,117.15042271472014
01,34.21888371331901,117.15071373439326
01,34.218832701467356,117.15098597860364
01,34.2187805806304,117.15122871851533
01,34.21870295379218,117.15145268296423
01,34.2186009298389,117.15162166212929
01,34.21843569513073,117.15177052472707
01,34.21819283279028,117.15188720081721
01,34.217928899407276,117.15190731738447
01,34.21679442003095,117.15179868792123
01,34.21656596974573,117.15170749281629
01,34.21635526262288,117.15159215783062
01,34.2161401190169,117.1514379308149
01,34.21593495578814,117.15127833938125
01,34.21577082484544,117.15112411236554
01,34.215604475590816,117.15097256755878
01,34.215446997993816,117.15081968164755
01,34.21527177609629,117.15065740800493
01,34.21508213679662,117.15048976994437
01,34.2149268762335,117.15034224845105
01,34.214827065720435,117.15023227788335
01,34.214730582112075,117.15013303615149
01,34.2145775389205,117.14998551465818
01,34.214426713474246,117.14981519438865
01,34.21428586887992,117.14963280417876
01,34.214169422384,117.1494745538496
01,34.21405519376022,117.14930155137108
01,34.213944292035585,117.14913123110156
01,34.21383449918443,117.14898102739929
01,34.21374134150155,117.14884691695084
01,34.213560570942164,117.14858540157637
01,34.21331880357559,117.14827828864941
01,34.213144686281005,117.1481321082606
01,34.212999403422295,117.14801409106597
01,34.212834157728906,117.14789205055787
01,34.21271549115858,117.14780621987087
01,34.21260791477752,117.14774452906458
01,34.212505883443846,117.14767210942243
01,34.2123395277436,117.14757823210851
01,34.21221531527326,117.14750983577979
01,34.21208777549266,117.14742802840624
01,34.211950254121675,117.14732610446542
01,34.21181384157227,117.14723356825598
01,34.211681864993174,117.14712225658378
01,34.2115498882074,117.1469921694488
01,34.2114168021637,117.14682989580615
01,34.2112892611746,117.14665287001421
01,34.21117391959214,117.14647986753569
01,34.211072995578014,117.14629077180338
01,34.210966526157364,117.14609228833969
01,34.210875583420701,117.14586832389075
01,34.21080793083345,117.14568995699432
01,34.21075136879257,117.14550890788891
01,34.21067595267902,117.14511596427496
01,34.2106504442724,117.14469485746683
01,34.21064711708835,117.14446955191343
01,34.2106504442724,117.14425899850934
01,34.21064046271988,117.14403503406045
01,34.210639353658401,117.1437627898501
01,34.210634917412406,117.14351736772943
01,34.21062715398135,117.14322768916078
01,34.21063380835088,117.14292728175624
01,34.21064046271988,117.14268722405352
01,34.210631590227756,117.14243375530596
01,34.210631590227756,117.14218430987182
01,34.21063048116617,117.14196839204983
01,34.21063602647393,117.14172162882467
01,34.210639353658401,117.14149766437576
01,34.210629372104584,117.14108728640352
